,name,artist,release_date,length,popularity,danceability,acousticness,energy,loudness,tempo,valence,url,image,audio
21,コールボーイ,syudou,2019-04-28,0.3363836497217587,0.3793103448275863,0.20287253141831235,0.028637361898545384,0.7971246006389777,0.7352964840292863,0.23038136037627777,0.5828877005347595,https://open.spotify.com/track/2jj5BNfKTq0vEarudUBSYD,https://i.scdn.co/image/ab67616d0000b273ed6b7510281741e025d7640c,https://p.scdn.co/mp3-preview/ac674431a1ffe33eaf2c33cda2d29978b5810f3e?cid=18308f0d5b8049c89ee330d9cfa4bc58
22,エンヴィーベイビー,Kanaria,2021-02-13,0.02064751155334632,0.7586206896551724,0.6499102333931777,0.05124968772015276,0.4664536741214059,0.3993080698366722,0.7338867778396304,0.9024064171122994,https://open.spotify.com/track/02vOyaNCKGX8uhjggOIH83,https://i.scdn.co/image/ab67616d0000b273fa53d481a829f303078565eb,https://p.scdn.co/mp3-preview/7524517bf754c737995433ee9bb56bca32e7fa43?cid=18308f0d5b8049c89ee330d9cfa4bc58
23,ゴーストルール,DECO*27,2016-09-28,0.34480077575588153,0.5517241379310345,0.518850987432675,0.03371606609377271,0.8402555910543131,0.6051975219245312,0.20157158877298287,0.33957219251336895,https://open.spotify.com/track/0IEl6PAxLIueFQp08vq07B,https://i.scdn.co/image/ab67616d0000b27329d185b55d61adf12da46736,https://p.scdn.co/mp3-preview/f168b575170267c821082adcf6642ae60f68b4c8?cid=18308f0d5b8049c89ee330d9cfa4bc58
24,ベノム,かいりきベア,2020-02-28,0.30339218478365315,0.48275862068965525,0.5619389587073607,0.014852307654356935,1.0,0.9999999999999999,0.5808747004864826,0.8195187165775399,https://open.spotify.com/track/0xVM7uV2apNSLsF6pPMMlR,https://i.scdn.co/image/ab67616d0000b273ae194e628724f0a3f99feac2,https://p.scdn.co/mp3-preview/91b881e533bf289d75ec5b1fb8f7363d6cc3c041?cid=18308f0d5b8049c89ee330d9cfa4bc58
25,ラブカ?,柊キライ,2020-12-12,0.2366273838331775,0.7241379310344827,0.9245960502692998,0.5368705460066512,0.5782747603833865,0.5972322793466891,0.4443368750554654,0.5681818181818181,https://open.spotify.com/track/5R3XD7aR25OcI6qimQU91Z,https://i.scdn.co/image/ab67616d0000b273be8e4d9458be08e5bb6a12d9,https://p.scdn.co/mp3-preview/46f9d3ff001ae66cbca07bfba70a3e76e76a64d0?cid=18308f0d5b8049c89ee330d9cfa4bc58
26,ロウワー,ぬゆり,2021-11-09,0.43216067232176403,0.8620689655172413,0.6193895870736086,0.04290610225656501,0.9201277955271566,0.7045619116582186,0.4201660333518892,0.7794117647058825,https://open.spotify.com/track/3eIGW5DUVP5zkGFXZSZQ6o,https://i.scdn.co/image/ab67616d0000b273004e4e3650116604aa4f3ebe,https://p.scdn.co/mp3-preview/e516d61c42b7b74abaf62191f9a1403de3dfe6a4?cid=18308f0d5b8049c89ee330d9cfa4bc58
27,ジャンキーナイトタウンオーケストラ,すりぃ,2020-05-01,0.3579047602407639,0.48275862068965525,0.466786355475763,0.05693299955766905,0.9728434504792333,0.802075790489983,0.5256593331235732,0.517379679144385,https://open.spotify.com/track/4SivZo3HhkyzRF7PAmq9tq,https://i.scdn.co/image/ab67616d0000b27319419da4f3cc1c93c6210ad4,https://p.scdn.co/mp3-preview/594ced294c2bfc9955f6cf5e74e5670f04598e84?cid=18308f0d5b8049c89ee330d9cfa4bc58
28,ボッカデラベリタ,柊キライ,2020-04-27,0.2982991028138623,0.3793103448275863,0.6876122082585279,0.014731386125899143,0.9345047923322684,0.8345804167672378,0.7264644900000806,0.8114973262032084,https://open.spotify.com/track/07u1DC4Qel5urXpfuUE5xa,https://i.scdn.co/image/ab67616d0000b273b5b034de3eacf91d56e2bb85,https://p.scdn.co/mp3-preview/c574e19ee74b9157aaa43539e1e44c6f28e1462e?cid=18308f0d5b8049c89ee330d9cfa4bc58
29,ロミオとシンデレラ,ヴァリアス,2014-12-10,0.7006438424376905,0.3448275862068966,0.29263913824057447,0.05814221484224698,0.9552715654952076,0.6729423123340574,0.7278279320053894,0.75,https://open.spotify.com/track/2cRTe3znaHQG5UP7LbV745,https://i.scdn.co/image/ab67616d0000b273882796c205dc1314453dd5e7,https://p.scdn.co/mp3-preview/ac91b1c3e977ec02f805baeae526a23c854eefe5?cid=18308f0d5b8049c89ee330d9cfa4bc58
30,アニマル,DECO*27,2021-12-16,0.09261896233914857,0.5517241379310345,0.36086175942549364,0.03976214251666238,0.9329073482428115,0.7608013516775283,0.8724495970181766,0.7245989304812834,https://open.spotify.com/track/1b0zIQJV4TMwPXudWcHjQv,https://i.scdn.co/image/ab67616d0000b273d18caa97a2dddfbec1890e4d,https://p.scdn.co/mp3-preview/ad6c72c4812a7fac05ab38dd020dac6a1fc4934f?cid=18308f0d5b8049c89ee330d9cfa4bc58
